weekday;day;month;year;time;EA+ Geral (kWh);Sazonalidade;Periodo Tarifario;Energia;Energia Redes;Energia Total;Energia Redes Total;Total
Sat;2.0;1.0;2016.0;08:15;29.439999999999998;I;vazio;0.045;0.0225;1.32;0.66;1.99
Sat;2.0;1.0;2016.0;08:30;29.46;I;vazio;0.045;0.0225;1.33;0.66;1.99
Sat;2.0;1.0;2016.0;08:45;30.099999999999998;I;vazio;0.045;0.0225;1.35;0.68;2.03
Sat;2.0;1.0;2016.0;09:00;30.43;I;vazio;0.045;0.0225;1.37;0.68;2.05
Sat;2.0;1.0;2016.0;09:15;29.54;I;vazio;0.045;0.0225;1.33;0.66;1.99
Sat;2.0;1.0;2016.0;09:30;29.86;I;cheia;0.0605;0.0409;1.81;1.22;3.03
Sat;2.0;1.0;2016.0;09:45;29.72;I;cheia;0.0605;0.0409;1.8;1.22;3.01
Sat;2.0;1.0;2016.0;10:00;29.479999999999997;I;cheia;0.0605;0.0409;1.78;1.21;2.99
Sat;2.0;1.0;2016.0;10:15;29.79;I;cheia;0.0605;0.0409;1.8;1.22;3.02
Sat;2.0;1.0;2016.0;10:30;29.8;I;cheia;0.0605;0.0409;1.8;1.22;3.02
Sat;2.0;1.0;2016.0;10:45;29.810000000000002;I;cheia;0.0605;0.0409;1.8;1.22;3.02
Sat;2.0;1.0;2016.0;11:00;29.740000000000002;I;cheia;0.0605;0.0409;1.8;1.22;3.02
Sat;2.0;1.0;2016.0;11:15;29.86;I;cheia;0.0605;0.0409;1.81;1.22;3.03
Sat;2.0;1.0;2016.0;11:30;29.8;I;cheia;0.0605;0.0409;1.8;1.22;3.02
Sat;2.0;1.0;2016.0;11:45;30.46;I;cheia;0.0605;0.0409;1.84;1.25;3.09
Sat;2.0;1.0;2016.0;12:00;30.41;I;cheia;0.0605;0.0409;1.84;1.24;3.08
Sat;2.0;1.0;2016.0;12:15;30.509999999999998;I;cheia;0.0605;0.0409;1.85;1.25;3.09
Sat;2.0;1.0;2016.0;12:30;30.490000000000002;I;cheia;0.0605;0.0409;1.84;1.25;3.09
Sat;2.0;1.0;2016.0;12:45;30.5;I;cheia;0.0605;0.0409;1.85;1.25;3.09
Sat;2.0;1.0;2016.0;13:00;30.5;I;vazio;0.045;0.0225;1.37;0.69;2.06
Sat;2.0;1.0;2016.0;13:15;30.53;I;vazio;0.045;0.0225;1.37;0.69;2.06
Sat;2.0;1.0;2016.0;13:30;30.509999999999998;I;vazio;0.045;0.0225;1.37;0.69;2.06
Sat;2.0;1.0;2016.0;13:45;30.53;I;vazio;0.045;0.0225;1.37;0.69;2.06
