weekday;day;month;year;time;EA+ Geral (kWh);Sazonalidade;Periodo Tarifario;Energia;Energia Redes;Energia Total;Energia Redes Total;Total
Sat;2.0;1.0;2016.0;23:45;24.48;I;vazio;0.0479;0.0298;1.17;0.73;1.9
Sun;3.0;1.0;2016.0;00:00;22.94;I;vazio;0.0479;0.0298;1.1;0.68;1.78
Sun;3.0;1.0;2016.0;00:15;22.17;I;vazio;0.0479;0.0298;1.06;0.66;1.72
Sun;3.0;1.0;2016.0;00:30;22.3;I;vazio;0.0479;0.0298;1.07;0.66;1.73
Sun;3.0;1.0;2016.0;00:45;21.66;I;vazio;0.0479;0.0298;1.04;0.65;1.68
Sun;3.0;1.0;2016.0;01:00;21.69;I;vazio;0.0479;0.0298;1.04;0.65;1.69
Sun;3.0;1.0;2016.0;01:15;23.56;I;vazio;0.0479;0.0298;1.13;0.7;1.83
Sun;3.0;1.0;2016.0;01:30;22.16;I;vazio;0.0479;0.0298;1.06;0.66;1.72
Sun;3.0;1.0;2016.0;01:45;22.17;I;vazio;0.0479;0.0298;1.06;0.66;1.72
Sun;3.0;1.0;2016.0;02:00;23.16;I;super-vazio;0.0464;0.0273;1.07;0.63;1.71
Sun;3.0;1.0;2016.0;02:15;23.94;I;super-vazio;0.0464;0.0273;1.11;0.65;1.76
Sun;3.0;1.0;2016.0;02:30;21.96;I;super-vazio;0.0464;0.0273;1.02;0.6;1.62
Sun;3.0;1.0;2016.0;02:45;24.69;I;super-vazio;0.0464;0.0273;1.15;0.67;1.82
Sun;3.0;1.0;2016.0;03:00;22.47;I;super-vazio;0.0464;0.0273;1.04;0.61;1.66
Sun;3.0;1.0;2016.0;03:15;22.31;I;super-vazio;0.0464;0.0273;1.04;0.61;1.64
Sun;3.0;1.0;2016.0;03:30;22.64;I;super-vazio;0.0464;0.0273;1.05;0.62;1.67
Sun;3.0;1.0;2016.0;03:45;22.53;I;super-vazio;0.0464;0.0273;1.05;0.62;1.66
Sun;3.0;1.0;2016.0;04:00;23.45;I;super-vazio;0.0464;0.0273;1.09;0.64;1.73
Sun;3.0;1.0;2016.0;04:15;21.82;I;super-vazio;0.0464;0.0273;1.01;0.6;1.61
Sun;3.0;1.0;2016.0;04:30;25.02;I;super-vazio;0.0464;0.0273;1.16;0.68;1.84
Sun;3.0;1.0;2016.0;04:45;22.94;I;super-vazio;0.0464;0.0273;1.06;0.63;1.69
Sun;3.0;1.0;2016.0;05:00;23.49;I;super-vazio;0.0464;0.0273;1.09;0.64;1.73
Sun;3.0;1.0;2016.0;05:15;22.81;I;super-vazio;0.0464;0.0273;1.06;0.62;1.68
Sun;3.0;1.0;2016.0;05:30;21.7;I;super-vazio;0.0464;0.0273;1.01;0.59;1.6
Sun;3.0;1.0;2016.0;05:45;25.19;I;super-vazio;0.0464;0.0273;1.17;0.69;1.86
Sun;3.0;1.0;2016.0;06:00;23.5;I;vazio;0.0479;0.0298;1.13;0.7;1.83
Sun;3.0;1.0;2016.0;06:15;20.91;I;vazio;0.0479;0.0298;1.0;0.62;1.62
Sun;3.0;1.0;2016.0;06:30;24.02;I;vazio;0.0479;0.0298;1.15;0.72;1.87
Sun;3.0;1.0;2016.0;06:45;21.78;I;vazio;0.0479;0.0298;1.04;0.65;1.69
Sun;3.0;1.0;2016.0;07:00;22.57;I;vazio;0.0479;0.0298;1.08;0.67;1.75
Sun;3.0;1.0;2016.0;07:15;22.9;I;vazio;0.0479;0.0298;1.1;0.68;1.78
Sun;3.0;1.0;2016.0;07:30;23.08;I;vazio;0.0479;0.0298;1.11;0.69;1.79
Sun;3.0;1.0;2016.0;07:45;23.18;I;vazio;0.0479;0.0298;1.11;0.69;1.8
Sun;3.0;1.0;2016.0;08:00;23.19;I;cheia;0.0663;0.0573;1.54;1.33;2.87
Sun;3.0;1.0;2016.0;08:15;23.92;I;cheia;0.0663;0.0573;1.59;1.37;2.96
Sun;3.0;1.0;2016.0;08:30;22.39;I;cheia;0.0663;0.0573;1.48;1.28;2.77
Sun;3.0;1.0;2016.0;08:45;22.61;I;cheia;0.0663;0.0573;1.5;1.3;2.79
Sun;3.0;1.0;2016.0;09:00;22.76;I;ponta;0.0696;0.0663;1.58;1.51;3.09
Sun;3.0;1.0;2016.0;09:15;22.42;I;ponta;0.0696;0.0663;1.56;1.49;3.05
Sun;3.0;1.0;2016.0;09:30;23.19;I;ponta;0.0696;0.0663;1.61;1.54;3.15
Sun;3.0;1.0;2016.0;09:45;22.77;I;ponta;0.0696;0.0663;1.58;1.51;3.09
Sun;3.0;1.0;2016.0;10:00;24.31;I;ponta;0.0696;0.0663;1.69;1.61;3.3
Sun;3.0;1.0;2016.0;10:15;22.43;I;ponta;0.0696;0.0663;1.56;1.49;3.05
Sun;3.0;1.0;2016.0;10:30;24.29;I;cheia;0.0663;0.0573;1.61;1.39;3.0
Sun;3.0;1.0;2016.0;10:45;22.62;I;cheia;0.0663;0.0573;1.5;1.3;2.8
Sun;3.0;1.0;2016.0;11:00;24.3;I;cheia;0.0663;0.0573;1.61;1.39;3.0
Sun;3.0;1.0;2016.0;11:15;23.34;I;cheia;0.0663;0.0573;1.55;1.34;2.88
Sun;3.0;1.0;2016.0;11:30;1.71;I;cheia;0.0663;0.0573;0.11;0.1;0.21
Sun;3.0;1.0;2016.0;11:45;0.82;I;cheia;0.0663;0.0573;0.05;0.05;0.1
Sun;3.0;1.0;2016.0;12:00;63.58;I;cheia;0.0663;0.0573;4.22;3.64;7.86
